pk,gid,seas,wk,team,sck,saf,blk,ints,frcv,tdd,tdret,allow_0,allow_1-6,allow_7-13,allow_14-20,allow_21-27,allow_28-34,allow_35+,f_pts
3052&SD,3052,2011,10,SD,1.0,0,0,1,2,0,0,0,0,0,0,1,0,0,7.0
3052&OAK,3052,2011,10,OAK,6.0,0,0,1,1,0,0,0,0,0,1,0,0,0,11.0
3053&CHI,3053,2011,10,CHI,2.0,0,0,4,2,2,0,0,0,1,0,0,0,0,30.0
3053&DET,3053,2011,10,DET,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
3054&JAC,3054,2011,10,JAC,5.0,0,0,2,1,0,0,0,1,0,0,0,0,0,18.0
3054&IND,3054,2011,10,IND,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
3055&DEN,3055,2011,10,DEN,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0
3055&KC,3055,2011,10,KC,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
3056&PIT,3056,2011,10,PIT,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0,5.0
3056&CIN,3056,2011,10,CIN,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.0
3057&BUF,3057,2011,10,BUF,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
3057&DAL,3057,2011,10,DAL,1.0,0,0,3,1,1,0,0,0,1,0,0,0,0,19.0
3058&NO,3058,2011,10,NO,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
3058&ATL,3058,2011,10,ATL,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3059&STL,3059,2011,10,STL,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.0
3059&CLE,3059,2011,10,CLE,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,9.0
3060&MIA,3060,2011,10,MIA,3.0,0,0,2,0,0,0,0,0,1,0,0,0,0,11.0
3060&WAS,3060,2011,10,WAS,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.0
3061&TB,3061,2011,10,TB,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3061&HOU,3061,2011,10,HOU,4.0,0,0,3,1,0,0,0,0,1,0,0,0,0,16.0
3062&TEN,3062,2011,10,TEN,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,16.0
3062&CAR,3062,2011,10,CAR,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
3063&PHI,3063,2011,10,PHI,4.0,0,0,2,1,1,0,0,0,0,0,1,0,0,16.0
3063&ARI,3063,2011,10,ARI,2.0,0,0,2,0,0,0,0,0,0,1,0,0,0,7.0
3064&BAL,3064,2011,10,BAL,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
3064&SEA,3064,2011,10,SEA,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,6.0
3065&SF,3065,2011,10,SF,1.0,0,0,2,0,0,0,0,0,0,1,0,0,0,6.0
3065&NYG,3065,2011,10,NYG,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
3066&NE,3066,2011,10,NE,5.0,0,0,2,1,1,0,0,0,0,1,0,0,0,18.0
3066&NYJ,3066,2011,10,NYJ,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
3067&GB,3067,2011,10,GB,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0
3067&MIN,3067,2011,10,MIN,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
3068&NYJ,3068,2011,11,NYJ,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0
3068&DEN,3068,2011,11,DEN,3.0,0,0,1,1,1,0,0,0,1,0,0,0,0,17.0
3069&CAR,3069,2011,11,CAR,2.0,0,0,2,1,0,0,0,0,0,0,0,0,1,4.0
3069&DET,3069,2011,11,DET,1.0,0,0,4,0,0,0,0,0,0,0,0,0,1,5.0
3070&GB,3070,2011,11,GB,2.0,0,0,2,0,0,0,0,0,0,0,1,0,0,6.0
3070&TB,3070,2011,11,TB,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
3071&WAS,3071,2011,11,WAS,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
3071&DAL,3071,2011,11,DAL,3.0,0,0,1,1,0,0,0,0,0,0,1,0,0,7.0
3072&MIA,3072,2011,11,MIA,2.0,0,1,2,0,0,0,0,0,1,0,0,0,0,13.0
3072&BUF,3072,2011,11,BUF,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
3073&JAC,3073,2011,11,JAC,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
3073&CLE,3073,2011,11,CLE,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
3074&ATL,3074,2011,11,ATL,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
3074&TEN,3074,2011,11,TEN,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
3075&OAK,3075,2011,11,OAK,5.0,0,0,3,2,0,0,0,0,0,0,1,0,0,15.0
3075&MIN,3075,2011,11,MIN,4.0,0,1,0,1,0,0,0,0,0,0,1,0,0,9.0
3076&BAL,3076,2011,11,BAL,2.0,0,0,3,0,0,0,0,0,0,0,1,0,0,8.0
3076&CIN,3076,2011,11,CIN,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
3077&STL,3077,2011,11,STL,4.0,0,0,2,0,0,0,0,0,0,0,1,0,0,8.0
3077&SEA,3077,2011,11,SEA,5.0,0,0,1,3,0,0,0,0,1,0,0,0,0,17.0
3078&SF,3078,2011,11,SF,2.0,0,0,3,2,0,0,0,0,1,0,0,0,0,16.0
3078&ARI,3078,2011,11,ARI,0.0,0,2,1,0,0,0,0,0,0,0,1,0,0,8.0
3079&SD,3079,2011,11,SD,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
3079&CHI,3079,2011,11,CHI,0.0,0,0,2,1,0,0,0,0,0,1,0,0,0,7.0
3080&NYG,3080,2011,11,NYG,1.0,0,0,3,0,0,0,0,0,0,1,0,0,0,8.0
3080&PHI,3080,2011,11,PHI,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,11.0
3081&NE,3081,2011,11,NE,3.0,0,0,3,0,0,0,0,1,0,0,0,0,0,16.0
3081&KC,3081,2011,11,KC,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0
3082&GB,3082,2011,12,GB,1.0,0,0,3,0,0,0,0,0,0,1,0,0,0,8.0
3082&DET,3082,2011,12,DET,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
3083&MIA,3083,2011,12,MIA,1.0,0,0,2,0,0,0,0,0,0,1,0,0,0,6.0
3083&DAL,3083,2011,12,DAL,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0
3084&SF,3084,2011,12,SF,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
3084&BAL,3084,2011,12,BAL,9.0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.0
3085&MIN,3085,2011,12,MIN,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
3085&ATL,3085,2011,12,ATL,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
3086&HOU,3086,2011,12,HOU,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.0
3086&JAC,3086,2011,12,JAC,0.0,0,0,0,2,1,0,0,0,0,1,0,0,0,11.0
3087&TEN,3087,2011,12,TEN,2.0,0,0,1,4,0,0,0,0,0,1,0,0,0,13.0
3087&TB,3087,2011,12,TB,1.0,0,0,2,2,1,0,0,0,0,0,1,0,0,15.0
3088&ARI,3088,2011,12,ARI,2.0,0,0,0,2,0,1,0,0,0,1,0,0,0,13.0
3088&STL,3088,2011,12,STL,3.0,0,0,2,1,0,0,0,0,0,0,1,0,0,9.0
3089&CIN,3089,2011,12,CIN,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
3089&CLE,3089,2011,12,CLE,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0
3090&BUF,3090,2011,12,BUF,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0
3090&NYJ,3090,2011,12,NYJ,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
3091&IND,3091,2011,12,IND,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.0
3091&CAR,3091,2011,12,CAR,2.0,0,0,2,0,0,0,0,0,0,1,0,0,0,7.0
3092&SEA,3092,2011,12,SEA,1.0,0,2,2,0,0,0,0,0,0,0,1,0,0,11.0
3092&WAS,3092,2011,12,WAS,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
3093&CHI,3093,2011,12,CHI,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0
3093&OAK,3093,2011,12,OAK,4.0,0,0,3,0,0,0,0,0,0,1,0,0,0,11.0
3094&NE,3094,2011,12,NE,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
3094&PHI,3094,2011,12,PHI,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
3095&DEN,3095,2011,12,DEN,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
3095&SD,3095,2011,12,SD,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
3096&PIT,3096,2011,12,PIT,1.0,0,0,3,1,0,0,0,0,1,0,0,0,0,13.0
3096&KC,3096,2011,12,KC,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,9.0
3097&NYG,3097,2011,12,NYG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.0
3097&NO,3097,2011,12,NO,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,5.0
3098&PHI,3098,2011,13,PHI,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
3098&SEA,3098,2011,13,SEA,2.0,0,0,4,0,1,0,0,0,0,1,0,0,0,17.0
3099&MIA,3099,2011,13,MIA,2.0,0,0,1,0,1,0,0,0,0,1,0,0,0,11.0
3099&OAK,3099,2011,13,OAK,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
3100&HOU,3100,2011,13,HOU,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,8.0
3100&ATL,3100,2011,13,ATL,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0
3101&TEN,3101,2011,13,TEN,1.0,0,0,0,2,0,0,0,0,0,1,0,0,0,6.0
3101&BUF,3101,2011,13,BUF,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
3102&KC,3102,2011,13,KC,7.0,0,0,3,0,0,0,0,1,0,0,0,0,0,20.0
3102&CHI,3102,2011,13,CHI,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.0
3103&NYJ,3103,2011,13,NYJ,2.0,0,0,1,2,0,0,0,0,0,1,0,0,0,9.0
3103&WAS,3103,2011,13,WAS,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
3104&CIN,3104,2011,13,CIN,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0
3104&PIT,3104,2011,13,PIT,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,12.0
3105&BAL,3105,2011,13,BAL,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,15.0
3105&CLE,3105,2011,13,CLE,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
3106&TB,3106,2011,13,TB,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
3106&CAR,3106,2011,13,CAR,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
3107&NE,3107,2011,13,NE,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,6.0
3107&IND,3107,2011,13,IND,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
3108&MIN,3108,2011,13,MIN,2.0,1,0,0,2,0,0,0,0,0,0,0,0,1,6.0
3108&DEN,3108,2011,13,DEN,3.0,0,0,2,2,1,0,0,0,0,0,0,1,0,16.0
3109&ARI,3109,2011,13,ARI,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0
3109&DAL,3109,2011,13,DAL,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0
3110&STL,3110,2011,13,STL,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
3110&SF,3110,2011,13,SF,4.0,0,0,1,1,0,0,1,0,0,0,0,0,0,18.0
3111&GB,3111,2011,13,GB,1.0,0,0,1,1,1,0,0,0,0,0,0,0,1,7.0
3111&NYG,3111,2011,13,NYG,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
3112&DET,3112,2011,13,DET,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3112&NO,3112,2011,13,NO,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,9.0
3113&SD,3113,2011,13,SD,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
3113&JAC,3113,2011,13,JAC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
3114&PIT,3114,2011,14,PIT,3.0,0,0,2,0,0,0,0,1,0,0,0,0,0,14.0
3114&CLE,3114,2011,14,CLE,2.0,0,0,1,2,0,0,0,0,0,1,0,0,0,9.0
3115&JAC,3115,2011,14,JAC,3.0,0,0,3,3,1,0,0,0,0,1,0,0,0,22.0
3115&TB,3115,2011,14,TB,1.0,0,0,2,0,0,0,0,0,0,0,0,0,1,1.0
3116&NE,3116,2011,14,NE,2.0,0,0,1,1,1,0,0,0,0,0,1,0,0,12.0
3116&WAS,3116,2011,14,WAS,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
3117&HOU,3117,2011,14,HOU,1.0,0,0,0,2,0,0,0,0,0,1,0,0,0,6.0
3117&CIN,3117,2011,14,CIN,5.0,0,0,1,3,0,0,0,0,0,1,0,0,0,14.0
3118&NYJ,3118,2011,14,NYJ,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,15.0
3118&KC,3118,2011,14,KC,3.0,0,0,0,2,0,0,0,0,0,0,0,0,1,3.0
3119&MIN,3119,2011,14,MIN,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
3119&DET,3119,2011,14,DET,4.0,0,0,3,3,2,0,0,0,0,0,0,1,0,27.0
3120&TEN,3120,2011,14,TEN,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
3120&NO,3120,2011,14,NO,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
3121&MIA,3121,2011,14,MIA,4.0,0,1,1,1,0,0,0,0,0,0,1,0,0,11.0
3121&PHI,3121,2011,14,PHI,9.0,1,0,1,2,0,0,0,0,1,0,0,0,0,23.0
3122&GB,3122,2011,14,GB,1.0,0,0,4,1,1,0,0,0,0,1,0,0,0,18.0
3122&OAK,3122,2011,14,OAK,4.0,1,1,1,0,0,0,0,0,0,0,0,0,1,9.0
3123&BAL,3123,2011,14,BAL,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0
3123&IND,3123,2011,14,IND,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,6.0
3124&CAR,3124,2011,14,CAR,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.0
3124&ATL,3124,2011,14,ATL,2.0,0,0,2,0,0,0,0,0,0,0,1,0,0,6.0
3125&CHI,3125,2011,14,CHI,5.0,0,1,1,1,0,0,0,0,1,0,0,0,0,16.0
3125&DEN,3125,2011,14,DEN,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0
3126&ARI,3126,2011,14,ARI,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0
3126&SF,3126,2011,14,SF,2.0,0,0,2,1,0,0,0,0,0,0,1,0,0,8.0
3127&BUF,3127,2011,14,BUF,1.0,0,1,0,1,1,0,0,0,0,0,0,0,1,8.0
3127&SD,3127,2011,14,SD,1.0,0,0,3,0,1,0,0,0,1,0,0,0,0,17.0
3128&NYG,3128,2011,14,NYG,3.0,1,1,0,1,0,0,0,0,0,0,0,1,0,11.0
3128&DAL,3128,2011,14,DAL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.0
3129&STL,3129,2011,14,STL,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0
3129&SEA,3129,2011,14,SEA,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,12.0
3130&JAC,3130,2011,15,JAC,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3130&ATL,3130,2011,15,ATL,5.0,0,0,1,3,1,0,0,0,0,1,0,0,0,20.0
3131&DAL,3131,2011,15,DAL,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0
3131&TB,3131,2011,15,TB,2.0,0,0,0,1,1,0,0,0,0,0,0,1,0,9.0
3132&CIN,3132,2011,15,CIN,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
3132&STL,3132,2011,15,STL,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
3133&MIA,3133,2011,15,MIA,3.0,0,0,3,0,0,0,0,0,0,0,1,0,0,9.0
3133&BUF,3133,2011,15,BUF,2.0,0,0,0,3,0,0,0,0,0,0,0,1,0,7.0
3134&NYG,3134,2011,15,NYG,1.0,0,0,2,0,0,0,0,0,0,0,1,0,0,5.0
3134&WAS,3134,2011,15,WAS,3.0,0,0,3,0,0,0,0,0,1,0,0,0,0,13.0
3135&TEN,3135,2011,15,TEN,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
3135&IND,3135,2011,15,IND,1.0,0,0,2,1,1,0,0,0,1,0,0,0,0,17.0
3136&SEA,3136,2011,15,SEA,4.0,0,0,4,1,2,0,0,0,0,1,0,0,0,27.0
3136&CHI,3136,2011,15,CHI,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,5.0
3137&GB,3137,2011,15,GB,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
3137&KC,3137,2011,15,KC,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
3138&CAR,3138,2011,15,CAR,2.0,0,0,2,1,0,0,0,0,1,0,0,0,0,12.0
3138&HOU,3138,2011,15,HOU,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3139&MIN,3139,2011,15,MIN,0.0,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0
3139&NO,3139,2011,15,NO,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.0
3140&OAK,3140,2011,15,OAK,2.0,0,0,0,1,1,0,0,0,0,0,0,1,0,9.0
3140&DET,3140,2011,15,DET,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.0
3141&ARI,3141,2011,15,ARI,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0
3141&CLE,3141,2011,15,CLE,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.0
3142&NYJ,3142,2011,15,NYJ,3.0,0,0,1,3,0,0,0,0,0,0,0,0,1,7.0
3142&PHI,3142,2011,15,PHI,4.0,0,0,2,2,1,0,0,0,0,1,0,0,0,19.0
3143&NE,3143,2011,15,NE,4.0,0,0,0,3,0,0,0,0,0,0,1,0,0,10.0
3143&DEN,3143,2011,15,DEN,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0
3144&SD,3144,2011,15,SD,7.0,0,0,2,0,0,0,0,0,0,1,0,0,0,12.0
3144&BAL,3144,2011,15,BAL,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
3145&SF,3145,2011,15,SF,3.0,0,0,3,1,0,0,0,1,0,0,0,0,0,18.0
3145&PIT,3145,2011,15,PIT,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
3146&HOU,3146,2011,16,HOU,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0
3146&IND,3146,2011,16,IND,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0
3147&NE,3147,2011,16,NE,5.0,0,0,1,1,0,0,0,0,0,0,1,0,0,9.0
3147&MIA,3147,2011,16,MIA,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
3148&BAL,3148,2011,16,BAL,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
3148&CLE,3148,2011,16,CLE,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
3149&ARI,3149,2011,16,ARI,2.0,0,0,0,2,0,0,0,0,0,0,1,0,0,6.0
3149&CIN,3149,2011,16,CIN,5.0,0,0,3,0,0,0,0,0,0,1,0,0,0,12.0
3150&MIN,3150,2011,16,MIN,3.0,0,0,1,1,0,0,0,0,0,0,1,0,0,7.0
3150&WAS,3150,2011,16,WAS,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3151&BUF,3151,2011,16,BUF,4.0,0,0,3,1,2,1,0,0,0,1,0,0,0,31.0
3151&DEN,3151,2011,16,DEN,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
3152&PIT,3152,2011,16,PIT,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0
3152&STL,3152,2011,16,STL,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
3153&NYJ,3153,2011,16,NYJ,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
3153&NYG,3153,2011,16,NYG,5.0,1,0,2,1,0,0,0,0,0,1,0,0,0,16.0
3154&TB,3154,2011,16,TB,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
3154&CAR,3154,2011,16,CAR,3.0,0,0,1,3,0,0,0,0,0,1,0,0,0,12.0
3155&JAC,3155,2011,16,JAC,1.0,0,0,2,1,0,0,0,0,0,0,1,0,0,7.0
3155&TEN,3155,2011,16,TEN,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
3156&OAK,3156,2011,16,OAK,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,14.0
3156&KC,3156,2011,16,KC,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0,5.0
3157&SD,3157,2011,16,SD,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0
3157&DET,3157,2011,16,DET,0.0,0,0,2,0,1,0,0,0,1,0,0,0,0,14.0
3158&DAL,3158,2011,16,DAL,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
3158&PHI,3158,2011,16,PHI,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
3159&SF,3159,2011,16,SF,4.0,0,0,0,2,0,0,0,0,0,1,0,0,0,9.0
3159&SEA,3159,2011,16,SEA,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0
3160&CHI,3160,2011,16,CHI,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
3160&GB,3160,2011,16,GB,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0,4.0
3161&NO,3161,2011,16,NO,0.0,0,0,0,1,1,0,0,0,0,1,0,0,0,9.0
3161&ATL,3161,2011,16,ATL,1.0,0,0,2,0,0,0,0,0,0,0,0,0,1,1.0
3189&DAL,3189,2012,1,DAL,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0
3189&NYG,3189,2012,1,NYG,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
3190&IND,3190,2012,1,IND,2.0,0,0,1,0,1,0,0,0,0,0,0,0,1,6.0
3190&CHI,3190,2012,1,CHI,3.0,0,0,3,2,0,0,0,0,0,0,1,0,0,13.0
3191&CLE,3191,2012,1,CLE,2.0,0,0,4,1,1,0,0,0,0,1,0,0,0,19.0
3191&PHI,3191,2012,1,PHI,2.0,0,0,4,0,0,0,0,0,0,1,0,0,0,11.0
3192&KC,3192,2012,1,KC,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0
3192&ATL,3192,2012,1,ATL,3.0,0,0,2,1,0,0,0,0,0,0,1,0,0,9.0
3193&BUF,3193,2012,1,BUF,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.0
3193&NYJ,3193,2012,1,NYJ,0.0,0,0,3,1,1,0,0,0,0,0,0,1,0,13.0
3194&STL,3194,2012,1,STL,1.0,0,0,3,0,1,0,0,0,0,0,1,0,0,13.0
3194&DET,3194,2012,1,DET,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
3195&WAS,3195,2012,1,WAS,2.0,0,0,2,0,0,0,0,0,0,0,0,1,0,5.0
3195&NO,3195,2012,1,NO,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
3196&MIA,3196,2012,1,MIA,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3196&HOU,3196,2012,1,HOU,2.0,0,0,3,1,0,0,0,0,1,0,0,0,0,14.0
3197&NE,3197,2012,1,NE,2.0,0,0,1,1,1,0,0,0,1,0,0,0,0,16.0
3197&TEN,3197,2012,1,TEN,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
3198&JAC,3198,2012,1,JAC,2.0,0,0,0,2,0,0,0,0,0,0,1,0,0,6.0
3198&MIN,3198,2012,1,MIN,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0
3199&TB,3199,2012,1,TB,3.0,0,1,2,0,0,0,0,0,1,0,0,0,0,14.0
3199&CAR,3199,2012,1,CAR,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
3200&ARI,3200,2012,1,ARI,3.0,0,1,1,1,0,0,0,0,0,1,0,0,0,11.0
3200&SEA,3200,2012,1,SEA,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,6.0
3201&GB,3201,2012,1,GB,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
3201&SF,3201,2012,1,SF,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0
3202&PIT,3202,2012,1,PIT,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0
3202&DEN,3202,2012,1,DEN,5.0,0,0,1,0,1,0,0,0,0,1,0,0,0,14.0
3203&CIN,3203,2012,1,CIN,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0
3203&BAL,3203,2012,1,BAL,4.0,0,0,1,1,1,0,0,0,1,0,0,0,0,18.0
3204&SD,3204,2012,1,SD,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,9.0
3204&OAK,3204,2012,1,OAK,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
3205&CHI,3205,2012,2,CHI,5.0,0,0,1,1,0,0,0,0,0,0,1,0,0,9.0
3205&GB,3205,2012,2,GB,7.0,0,0,4,0,0,0,0,0,1,0,0,0,0,19.0
3206&CIN,3206,2012,2,CIN,2.0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.0
3206&CLE,3206,2012,2,CLE,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.0
3207&BUF,3207,2012,2,BUF,5.0,0,0,1,2,0,1,0,0,0,1,0,0,0,18.0
3207&KC,3207,2012,2,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0
3208&IND,3208,2012,2,IND,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0
3208&MIN,3208,2012,2,MIN,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
3209&BAL,3209,2012,2,BAL,2.0,0,0,2,2,0,0,0,0,0,0,1,0,0,10.0
3209&PHI,3209,2012,2,PHI,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,6.0
3210&TB,3210,2012,2,TB,0.0,0,0,3,1,1,0,0,0,0,0,0,0,1,10.0
3210&NYG,3210,2012,2,NYG,2.0,0,0,2,0,0,0,0,0,0,0,0,1,0,5.0
